id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1107999845793554204,Artisanal Charm in Central Seattle | 2 Units,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Entire home/apt,8,1,0,,,13,341,0,Exempt
1107999938489860863,Emerald City - Boutique Gem with Pillow Bar,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Entire home/apt,8,1,0,,,13,346,0,Exempt
1108000016549120194,"Sophisticated Seattle Base, Near Pike Place Market",5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Entire home/apt,10,1,2,9/20/2024,0.48,13,335,2,Exempt
1108000108424253824,Artisan Seattle Suite: Minutes to Waterfront,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Entire home/apt,8,1,0,,,13,352,0,Exempt
1108000175254820357,Downtown Contemporary Seattle Escape,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Entire home/apt,8,1,0,,,13,342,0,Exempt
1108000259365758226,Downtown Stylish Seattle Spot- Close to Pike Place,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Hotel room,8,1,0,,,13,357,0,Exempt
1108000338480678227,Panoramic City Views - Stylish Downtown Stay,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Hotel room,8,1,0,,,13,336,0,Exempt
1108000413952984405,Vibrant Downtown Views Near The Best of Seattle,5615582,RoomPicks,Downtown,Central Business District,47.61232,-122.3343,Hotel room,8,1,0,,,13,344,0,Exempt
1108333672367045969,Private Room in Historic Ballard,442138949,Dana,Ballard,Adams,47.66782141969275,-122.3808721,Private room,35,30,0,,,5,269,0,
1108806325420535129,Cozy bedroom near airport & DT,244600168,Victor,Rainier Valley,Rainier Beach,47.51787,-122.26978,Private room,69,2,5,9/14/2024,0.85,2,89,5,STR-OPLI-23-000847
1108843339977276493,Designer Unit Near Alki Beach,32545048,Seth,West Seattle,North Admiral,47.58209,-122.39394,Entire home/apt,85,30,3,12/5/2024,0.62,1,235,3,
1108865441233387042,Luxurious Sound View Retreat - W Seattle,260465886,Lokesh,West Seattle,Arbor Heights,47.51346,-122.3894,Entire home/apt,,1,4,11/3/2024,0.75,1,89,4,STR-OPLI-24-000411
1109030104601173730,Private 2 Beds&Bath Free Parking(中文)TO Airport&DT,215426444,Emily,Beacon Hill,South Beacon Hill,47.52313,-122.28434,Entire home/apt,52,1,4,12/1/2024,2.73,4,57,4,STR-OPLI-22-000765
1109030317413598642,The Coop,269234888,Pailyn,Delridge,Roxhill,47.51955617796553,-122.3710924,Entire home/apt,100,2,20,11/17/2024,4.17,1,364,20,STR-OPLI-22-002016
1109547286444338685,Delightful Urban Retreat,57773455,Violet,Other neighborhoods,Greenwood,47.6991929,-122.3641399,Entire home/apt,120,30,2,11/4/2024,0.43,1,185,2,
1109552518722096507,Spacious apartment in Queen Anne,548421380,Anthony,Queen Anne,East Queen Anne,47.63856846808982,-122.3505522,Entire home/apt,142,4,3,9/22/2024,0.41,3,295,3,STR-OPLI-24-000201
1109553291857079122,Off Broadway-North Cap Hill 1BR,52272417,Emma,Capitol Hill,Broadway,47.625581188828306,-122.3234965,Entire home/apt,81,1,39,12/13/2024,4.19,2,347,39,STR-OPLI-20-000544
1109565231732059649,Lake Washington View Home with Hot Tub BBQ Garden,4656446,Air Concierge,Rainier Valley,Rainier Beach,47.51203,-122.25216,Entire home/apt,316,2,17,12/17/2024,1.92,14,180,17,STR-OPLI-22-001864
1109584648154405164,Spacious loft in Queen Anne,548421380,Anthony,Queen Anne,East Queen Anne,47.63586,-122.35104,Entire home/apt,132,4,5,8/27/2024,0.64,3,347,5,STR-OPLI-24-000201
1109764334432058674,Stadium Views~Insta Worthy~Hottub~Rooftop~Sleeps 8,534890816,Chris,Central Area,Atlantic,47.601049579172596,-122.3103409,Entire home/apt,,1,32,11/11/2024,3.95,3,124,32,STR-OPLI-24-000305
1110896176928386891,Newly built studio with city view & prime location,104834083,Vacasa Western Washington,Central Area,Minor,47.609326139349854,-122.3162098,Entire home/apt,147,2,10,9/22/2024,1.38,33,365,10,STR-OPLI-24-000218
1110906038588331072,Your West Seattle Haven: A Modern Artist Retreat!,40913,Cathy,West Seattle,Seaview,47.55467,-122.3903,Entire home/apt,250,5,3,10/3/2024,0.81,1,214,3,STR-OPLI-24-000328
1110907833376251067,Food lovers paradise!,126320240,Matt,Downtown,Belltown,47.61446,-122.34049,Entire home/apt,44,1,35,12/13/2024,5.22,1,65,35,STR-OPLI-24-000286
1110929243055396083,New-build Capitol Hill studio with gym & city view,104834083,Vacasa Western Washington,Central Area,Minor,47.61052,-122.31408,Entire home/apt,147,2,4,6/16/2024,0.51,33,365,4,STR-OPLI-24-000218
1111057703370611433,Townhouse West Seattle Abode!,399759096,Andrew,West Seattle,Seaview,47.54852,-122.38875,Entire home/apt,201,2,16,11/10/2024,1.84,17,99,16,STR-OPLI-23-000181
1111184528616795599,360 Degree City View on Queen Anne,25134185,Linda,Queen Anne,East Queen Anne,47.63001891284668,-122.3451057,Entire home/apt,189,28,2,10/4/2024,0.36,1,77,2,STR-OPLI-24-001171
1111343974346999915,"Blueground | S Lake Union, nr tech, bars & dining",107434423,Blueground,Cascade,South Lake Union,47.6249179,-122.3304542,Entire home/apt,82,31,0,,,327,214,0,
1111552375208563958,"Blueground | Downtown, gym, nr food & iconic sites",107434423,Blueground,Downtown,Pike-Market,47.61068,-122.34159,Entire home/apt,,31,0,,,327,208,0,
1111877910165721932,Stylish Capitol Hill Townhouse • Volunteer Park,17013860,Sam,Capitol Hill,Broadway,47.6276891,-122.3199847,Entire home/apt,189,3,16,11/19/2024,3.29,8,350,16,STR-OPLI-24-000422
1112340630598953487,Newly Modern 2B2B Home near Seatac - Golf course,238425582,Allen Lu,West Seattle,Fairmount Park,47.56561,-122.37257,Entire home/apt,105,1,15,12/17/2024,1.69,35,256,15,STR-OPLI-24-000237
1112363335453755727,Freshly Renovated Apartment,111921305,Keegan,Central Area,Madrona,47.616871572853775,-122.2923389,Entire home/apt,219,2,10,9/1/2024,1.76,2,139,10,STR-OPLI-24-000588
1112525941610718013,Charming Studio Near Lumen Field/Tmobile Park,14275108,Drew,Central Area,Atlantic,47.59437223,-122.3016387,Entire home/apt,55,1,38,11/24/2024,4.4,1,228,38,STR-OPLI-24-000353
1112639752739407588,The Cozy Room - 5 min to Seattle Center,529119042,Julia,Queen Anne,West Queen Anne,47.62888067892927,-122.3702797,Private room,36,1,36,12/8/2024,3.83,55,68,36,STR-OPLI-24-000042
1112997928245376433,Modern Tri-Level Townhouse m/s Downtown,198859968,Alexis,Other neighborhoods,Roosevelt,47.67346887957042,-122.3200843,Entire home/apt,163,1,79,12/8/2024,10.26,2,236,79,STR-OPLI-23-001379
1113397317319009091,Cozy U-District Studio,402330479,Tali,University District,University District,47.66315,-122.3182,Entire home/apt,60,30,1,9/18/2024,0.31,8,63,1,
1113440504642020754,Quiet + Great Location Near UW,561143015,Fifteenth Ave,University District,University District,47.666046164822795,-122.3124232,Private room,47,1,58,12/17/2024,6.35,5,322,58,STR-OPLI-23-000597
1113458442505748536,"Awesome, Spacious Room Near UW!",561143015,Fifteenth Ave,University District,University District,47.663857472548294,-122.3120596,Private room,54,1,54,12/13/2024,6,5,345,54,STR-OPLI-23-000597
1113521218249862434,Luxurious Studio | Lofted Ceilings & AC in Seattle,180618307,Alan,Other neighborhoods,Wallingford,47.66137285,-122.3324403,Entire home/apt,109,3,30,11/29/2024,3.73,11,357,30,STR-OPLI-22-001298
1114074401316783462,Charming Seattle Home With Cascades View,24047404,Andrew,Beacon Hill,Mid-Beacon Hill,47.54882894131838,-122.3021842,Entire home/apt,175,2,6,9/15/2024,0.8,3,5,6,STR-OPLI-24-000298
1114116601910654329,Modern Ballard Townhouse + Rooftop + Office,97776752,Jana,Ballard,Loyal Heights,47.688254,-122.3775801,Entire home/apt,177,3,27,12/17/2024,3.12,1,74,27,STR-OPLI-24-000354
1114395068642573240,Puget Sound Sunset Vista,23266242,Maile,West Seattle,Seaview,47.5539931,-122.3926777,Entire home/apt,252,2,23,12/8/2024,3.32,2,331,23,STR-OPLI-23-000344
1114478658565333108,The Sweetest Hideaway - 81 Walkscore!,340706410,Vince,Central Area,Minor,47.60918060947871,-122.3098203,Entire home/apt,120,1,41,12/8/2024,4.49,108,349,41,STR-OPLI-22-001384
1114983410848975460,2 Rooms Private Baths in Ballard 92 walk score,537491570,Nick,Ballard,Adams,47.67349,-122.38222,Private room,,3,3,8/31/2024,0.4,7,0,3,STR-OPLI-24-000084
1115332424274196632,Waterfront Views in Downtown Seattle 1BD 1BA w/ AC,233327134,Seneca,Downtown,Pioneer Square,47.60231136881571,-122.3378205,Entire home/apt,120,30,3,11/11/2024,0.68,1,269,3,
1115488602445694110,Hidden Gem In The Heart Of Seattle W/free parking,443469237,Joslin,Downtown,First Hill,47.61175107,-122.3307541,Entire home/apt,151,3,29,12/8/2024,3.43,1,223,29,STR-OPLI-23-000372
1115606262179796341,"Private Space, Chill Hosts, Large Groups, & Dogs",259877852,Lauren,Northgate,Haller Lake,47.71520636498849,-122.3289884,Entire home/apt,794,1,9,7/31/2024,1.15,1,89,9,STR-OPLI-24-000335
1115992621023516271,Cozy Craftsman - Fantastic Fremont Location!,58929566,Jan,Other neighborhoods,Fremont,47.66355,-122.35154,Entire home/apt,142,1,22,12/8/2024,2.43,2,229,22,STR-OPLI-23-001242
1116004516841286181,Stylish Seattle Apt w/ Sauna: 6 Mi to Downtown!,121688409,Evolve,Ballard,Whittier Heights,47.679129822043144,-122.3766956,Entire home/apt,147,2,12,9/29/2024,1.51,32,348,12,STR-OPLI-23-000199
1116050814989874862,Perfectly Located Rambler with Tasteful Design,487344448,Ricardo,Beacon Hill,North Beacon Hill,47.5791065,-122.3131774,Entire home/apt,166,3,34,12/8/2024,3.86,16,127,34,STR-OPLI-24-000307
1116090976225529738,Lux Home. Iconic View. Safe & Central location,567948586,Eve And Tok,Other neighborhoods,Fremont,47.66014,-122.34472,Entire home/apt,,2,29,12/15/2024,3.6,3,167,29,STR-OPLI-24-000253
1116712356980209743,Seattle Skyline: Urban Oasis,568088842,Rr,Downtown,Yesler Terrace,47.60100208500853,-122.3183928,Entire home/apt,180,30,22,12/16/2024,2.83,1,98,22,STR-OPLI-19-036824
1116778762247400216,King Suite Near Lincoln Park,79736315,Christian,West Seattle,Gatewood,47.53805,-122.39392,Entire home/apt,128,1,59,12/16/2024,6.86,2,218,59,STR-OPLI-21-000746
1116783300981136400,En-Suite 2B2B Office/Rooftop Cap Hill Central Dist,9423452,Daniel,Central Area,Minor,47.61523879991936,-122.3083422,Entire home/apt,174,2,5,6/10/2024,0.69,3,129,5,STR-OPLI-22-001968
1117158324112745232,"Blueground | Downtown, Gym & Lounge, nr Nightlife",107434423,Blueground,Downtown,Pike-Market,47.6106819,-122.3415914,Entire home/apt,,31,0,,,327,294,0,
1118092941759539328,3.Capitol Hill Studio!,220390118,Sarom,Central Area,Minor,47.61195839512639,-122.3166675,Entire home/apt,60,30,2,8/13/2024,0.26,11,46,2,
1118261868076014586,"3BR Home, 2 Living Spaces, Cozy!",544292943,Alexandra,Other neighborhoods,Crown Hill,47.70236020312042,-122.3719827,Entire home/apt,167,1,23,12/1/2024,2.58,2,21,23,STR-OPLI-24-000297
1118287338365773906,"1BR 5th-floor studio w/heated pool, gym, hot tub",104834083,Vacasa Western Washington,Downtown,Belltown,47.61576428029765,-122.3488707,Entire home/apt,155,2,4,10/26/2024,0.54,33,363,4,STR-OPLI-24-000110
1118327841641087491,Quiet Leschi Getaway near downtown & Lake Wash.,42650631,Arjun,Central Area,Leschi,47.59907,-122.29525,Entire home/apt,203,1,20,11/30/2024,3.08,1,319,20,STR-OPLI-22-001892
1118466554361938286,Queen Anne Secret Garden | Space Needle & City Sky,238425582,Allen Lu,Queen Anne,Lower Queen Anne,47.62791410755694,-122.350276,Entire home/apt,167,1,33,12/16/2024,3.74,35,260,33,STR-OPLI-24-000263
1118775844044805528,Craftsman Charm near Greenlake,93730307,Regan,Other neighborhoods,Wallingford,47.66603,-122.33125,Entire home/apt,366,2,23,11/25/2024,2.8,1,146,23,STR-OPLI-24-000329
1119732482411173201,Heart of Queen Anne w/parking!Modern&Cozy 3BR home,398317720,Ying,Queen Anne,East Queen Anne,47.6379951,-122.3515623,Entire home/apt,174,1,32,11/25/2024,3.66,71,284,32,STR-OPLI-24-000300
1119823352652935212,Spacious Studio - Lake View,802330,Jessica,Rainier Valley,Rainier Beach,47.51168351231712,-122.2505607,Entire home/apt,142,3,7,10/6/2024,1.35,1,359,7,STR-OPLI-24-000679
1119857304826337455,Cozy 2BR | Skyline View | Sunlit | City |  Parking,398317720,Ying,Central Area,Minor,47.60337000000001,-122.3124751,Entire home/apt,145,1,25,11/18/2024,2.87,71,347,25,STR-OPLI-21-000757
1120301934469921904,Spacious room with a Queen bed,564904691,Sudip,Rainier Valley,Rainier Beach,47.51145,-122.25652,Private room,30,1,2,5/1/2024,0.22,2,251,2,STR-OPLI-21-000239
1120383202877063492,Cozy Haven by Convention Center,248123691,Mary,Downtown,First Hill,47.61317069,-122.3292124,Entire home/apt,116,3,31,12/2/2024,4.01,1,185,31,STR-OPLI-23-001230
1120432222149482347,"Waterfront Skyline Condo - Gym, Pool, Free Parking",567932259,Sophia,Downtown,Central Business District,47.60980675346716,-122.3382305,Entire home/apt,440,6,15,12/9/2024,1.73,1,92,15,STR-OPLI-22-001530
1120528967203207937,The Rose Room 10 mins Bus to Downtown,529119042,Julia,Central Area,Mann,47.60326594081649,-122.2986599,Private room,33,1,23,12/8/2024,2.89,55,61,23,STR-OPLI-24-000011
1120560876309160632,Quintessential Queen Anne charmer w/ 7Beds/4Baths,28420265,Sherry,Queen Anne,East Queen Anne,47.63394,-122.35451,Entire home/apt,594,2,19,12/16/2024,2.7,40,284,19,STR-OPLI-24-000680
1120990084292366227,Honeysuckle Hideaway,106803991,Lucas,Other neighborhoods,Wallingford,47.66076,-122.33304,Entire home/apt,135,1,64,12/21/2024,7.11,1,228,64,STR-OPLI-23-001555
1121007530557382233,Luxury Home! Sleeps 20! Beautiful Views!,7435040,Vacation Rental LLC,Queen Anne,West Queen Anne,47.6312112,-122.3677517,Entire home/apt,418,1,20,12/2/2024,3.14,37,361,20,STR-OPLI-24-000172
1121007813469556429,Near University 1 Bedroom,7435040,Vacation Rental LLC,University District,University District,47.66798517345799,-122.3100158,Private room,50,1,1,9/10/2024,0.29,37,323,1,STR-OPLI-24-000133
1121012751013318657,One Bedroom in Quiet Neighbourhood,7435040,Vacation Rental LLC,University District,University District,47.66983827551926,-122.3114094,Private room,50,1,1,6/24/2024,0.16,37,323,1,STR-OPLI-24-000133
1121015314891563092,Large room in a Spacious Seattle Home,7435040,Vacation Rental LLC,University District,University District,47.667803990692036,-122.3099205,Private room,50,1,3,12/14/2024,0.5,37,323,3,STR-OPLI-24-000133
1121070375972964769,West Seattle One Bedroom Airbnb,569090936,Balbir,West Seattle,Fairmount Park,47.54554,-122.38613,Entire home/apt,,1,0,,,1,269,0,
1121094443294195660,New Condo w/ Beautiful Accents,42432496,Kory,West Seattle,Gatewood,47.5392,-122.39267,Entire home/apt,91,1,46,12/7/2024,5.25,3,124,46,STR-OPLI-24-000638
1121099557797052522,2 bedroom Place in Queen Anne,7435040,Vacation Rental LLC,Queen Anne,West Queen Anne,47.640719762119545,-122.3756972,Entire home/apt,131,30,2,8/25/2024,0.39,37,197,2,STR-OPLI-19-003321
1121186941934141332,A cozy room/private bath in a new townhouse,50392576,Hyeonae,Ballard,Loyal Heights,47.68730838058438,-122.3784182,Private room,,2,22,10/11/2024,3.16,2,0,22,STR-OPLI-24-000387
1121240570922289673,Waterfront Oasis 2-BR Apt near Alki Beach,158715708,Jing,West Seattle,Alki,47.56673844390383,-122.4092672,Entire home/apt,119,30,1,7/11/2024,0.18,8,56,1,
1121259472180233493,Basement Suite w/ Private Bath & Separate Entry,569143964,Patricia,Ballard,Loyal Heights,47.68942,-122.38183,Private room,88,3,10,10/14/2024,1.32,1,84,10,STR-OPLI-24-000233
1121287285322689567,Seattle Vacation Home: Beacon Hill with HOT TUB,54812088,Seattle Vacation Home,Beacon Hill,Mid-Beacon Hill,47.551502674714826,-122.2972481,Entire home/apt,346,1,35,12/1/2024,4.15,35,341,35,STR-OPLI-24-000232
1121341158194500170,Modern Cottage in Wallingford,2309072,William,Other neighborhoods,Wallingford,47.65661,-122.33994,Entire home/apt,101,2,11,12/6/2024,3.79,1,258,11,STR-OPLI-24-001504
1121382442874431467,2BR with fireplace in the heart of Phinney Ridge,104834083,Vacasa Western Washington,Other neighborhoods,Phinney Ridge,47.67625262,-122.3549607,Entire home/apt,228,2,4,7/27/2024,0.58,33,365,4,STR-OPLI-24-000326
1121391305036098871,seattle studio near the lake!,74605147,Laynee,Cascade,South Lake Union,47.62252738022359,-122.3320445,Entire home/apt,124,30,0,,,1,88,0,
1121966203586719285,Stylish 3-BR home with parking close to Lake Union,398317720,Ying,Queen Anne,North Queen Anne,47.6484687,-122.3603896,Entire home/apt,155,1,28,11/30/2024,3.39,71,353,28,STR-OPLI-24-000116
1121996267712107462,The Jungle Room - 5 min to Seattle Center,529119042,Julia,Queen Anne,West Queen Anne,47.63076,-122.36989,Private room,36,1,39,11/29/2024,4.43,55,67,39,STR-OPLI-24-000042
1122491193938353645,Sunny Two Bedroom Backyard Suite in Seward Park,27811196,Imran,Seward Park,Seward Park,47.55391,-122.271,Entire home/apt,155,3,13,10/14/2024,1.6,1,165,13,STR-OPLI-24-000347
1122497253646849822,At Mine - Ocean View Apartment in Seattle,569419884,At Mine,Downtown,Pike-Market,47.61161,-122.34277,Entire home/apt,87,1,57,12/20/2024,6.5,2,181,57,Exempt
1122523901292097869,At Mine - Prime Apartment in Seattle Downtown,569419884,At Mine,Downtown,Pike-Market,47.6109169,-122.3418074,Entire home/apt,69,1,675,12/22/2024,76.42,2,188,675,Exempt
1122566188894340325,Family-Friendly Seattle Getaway: 9 Mi to Downtown!,121688409,Evolve,Northgate,Pinehurst,47.72116613709385,-122.3243528,Entire home/apt,,30,8,8/25/2024,1.18,32,0,8,STR-OPLI-23-001185
1122583509009112571,Close to Pike Place Market and the OG Starbucks,567949499,Executive Hotel Pacific,Downtown,Central Business District,47.6071,-122.3334,Private room,,1,93,10/27/2024,10.61,9,0,93,Exempt
1122583635614900821,Steps from Space Needle + a 24/7 fitness room,567949499,Executive Hotel Pacific,Downtown,Central Business District,47.6071,-122.3334,Private room,,1,303,12/8/2024,33.79,9,0,303,Exempt
1122583752920766902,Family Suite Close to Pike Place,567949499,Executive Hotel Pacific,Downtown,Central Business District,47.6071,-122.3334,Private room,115,1,10,10/28/2024,1.14,9,0,10,Exempt
1122583767401216107,Classic comfort steps from the onsite sports bar,567949499,Executive Hotel Pacific,Downtown,Central Business District,47.6071,-122.3334,Private room,,1,15,9/30/2024,1.77,9,0,15,Exempt
1122739135686296261,Downtown Delight: Private Room,160813788,Jonathan,Central Area,Atlantic,47.58582378381779,-122.3000454,Private room,90,2,6,10/13/2024,1.62,1,89,6,STR-OPLI-24-000526
1122739805930387404,Hillville…our purple palace!,99951691,Sheila,West Seattle,North Admiral,47.57690636,-122.3722786,Entire home/apt,140,2,13,10/7/2024,2.29,1,337,13,STR-OPLI-24-000546
1123113715252449290,Brand New Modern 2BD Loft Apt,31187125,Payton,Queen Anne,Lower Queen Anne,47.6202711,-122.3570527,Entire home/apt,197,30,25,12/6/2024,2.94,11,255,25,STR-OPLI-24-000283
1123523087049198391,TINY Private Room 1st Floor near Airport/ Downtown,123468144,Wish,Rainier Valley,Rainier Beach,47.5127047,-122.2713058,Private room,46,1,2,8/5/2024,0.37,19,322,2,STR-OPLI-21-001345
1124034149735365263,Sun-filled Serene Garden Suite in Historic Tudor,8731216,Ozan,Other neighborhoods,Wallingford,47.65475180000001,-122.3336082,Entire home/apt,197,2,15,10/19/2024,2.3,1,22,15,STR-OPLI-24-000386
1124072206535835489,Massive Downtown Seattle Loft - Free Parking,569760859,Urban Key,Downtown,Belltown,47.61466009999999,-122.3501557,Entire home/apt,234,2,38,12/13/2024,4.45,1,247,38,STR-OPLI-24-000256
